"fdc_id","food_code","wweia_category_code","start_date","end_date"
"788906","75652010","3802","2015-01-01","2016-12-31"
"788907","75652030","3802","2015-01-01","2016-12-31"
"788908","75652040","3802","2015-01-01","2016-12-31"
"788909","75652050","3802","2015-01-01","2016-12-31"
"788910","75654010","3802","2015-01-01","2016-12-31"
"788911","75656010","3802","2015-01-01","2016-12-31"
"788912","75656020","3802","2015-01-01","2016-12-31"
"788913","75656040","3802","2015-01-01","2016-12-31"
"788914","75656060","3802","2015-01-01","2016-12-31"
"788915","75657000","3802","2015-01-01","2016-12-31"
"788916","76102010","9006","2015-01-01","2016-12-31"
"788917","76102030","9008","2015-01-01","2016-12-31"
"788918","76201000","9006","2015-01-01","2016-12-31"
"788919","76201010","9006","2015-01-01","2016-12-31"
"788920","76201020","9006","2015-01-01","2016-12-31"
"788921","76201030","9006","2015-01-01","2016-12-31"
"788922","76202000","9006","2015-01-01","2016-12-31"
"788923","76205000","9006","2015-01-01","2016-12-31"
"788924","76205010","9006","2015-01-01","2016-12-31"
"788925","76205020","9006","2015-01-01","2016-12-31"
"788926","76205030","9006","2015-01-01","2016-12-31"
"788927","76205060","9006","2015-01-01","2016-12-31"
"788928","76209000","9006","2015-01-01","2016-12-31"
"788929","76209010","9006","2015-01-01","2016-12-31"
"788930","76209020","9006","2015-01-01","2016-12-31"
"788931","76401000","9006","2015-01-01","2016-12-31"
"788932","76401010","9006","2015-01-01","2016-12-31"
"788933","76401020","9006","2015-01-01","2016-12-31"
"788934","76401060","9006","2015-01-01","2016-12-31"
"788935","76402000","9006","2015-01-01","2016-12-31"
"788936","76403010","9006","2015-01-01","2016-12-31"
"788937","76405000","9006","2015-01-01","2016-12-31"
"788938","76405010","9006","2015-01-01","2016-12-31"
"788939","76405020","9006","2015-01-01","2016-12-31"
"788940","76407000","9006","2015-01-01","2016-12-31"
"788941","76407010","9006","2015-01-01","2016-12-31"
"788942","76407020","9006","2015-01-01","2016-12-31"
"788943","76409000","9006","2015-01-01","2016-12-31"
"788944","76409010","9006","2015-01-01","2016-12-31"
"788945","76409020","9006","2015-01-01","2016-12-31"
"788946","76409030","9006","2015-01-01","2016-12-31"
"788947","76420000","9006","2015-01-01","2016-12-31"
"788948","76501000","9008","2015-01-01","2016-12-31"
"788949","76502000","9008","2015-01-01","2016-12-31"
"788950","76602000","9008","2015-01-01","2016-12-31"
"788951","76603000","9008","2015-01-01","2016-12-31"
"788952","76603010","9008","2015-01-01","2016-12-31"
"788953","76603020","9008","2015-01-01","2016-12-31"
"788954","76604000","9008","2015-01-01","2016-12-31"
"788955","76604500","9008","2015-01-01","2016-12-31"
"788956","76605000","9008","2015-01-01","2016-12-31"
"788957","76605010","9008","2015-01-01","2016-12-31"
"788958","76605020","9008","2015-01-01","2016-12-31"
"788959","76607100","9008","2015-01-01","2016-12-31"
"788960","76611000","9008","2015-01-01","2016-12-31"
"788961","76611010","9008","2015-01-01","2016-12-31"
"788962","76611020","9008","2015-01-01","2016-12-31"
"788963","77121010","6806","2015-01-01","2016-12-31"
"788964","77121110","6806","2015-01-01","2016-12-31"
"788965","77141010","3004","2015-01-01","2016-12-31"
"788966","77201210","6422","2015-01-01","2016-12-31"
"788967","77205110","6422","2015-01-01","2016-12-31"
"788968","77205610","3002","2015-01-01","2016-12-31"
"788969","77230210","3002","2015-01-01","2016-12-31"
"788970","77230510","3006","2015-01-01","2016-12-31"
"788971","77250110","3002","2015-01-01","2016-12-31"
"788972","77250710","6422","2015-01-01","2016-12-31"
"788973","77272010","3002","2015-01-01","2016-12-31"
"788974","77316010","3002","2015-01-01","2016-12-31"
"788975","77316510","3002","2015-01-01","2016-12-31"
"788976","77316600","3002","2015-01-01","2016-12-31"
"788977","77513010","3002","2015-01-01","2016-12-31"
"788978","77563010","3002","2015-01-01","2016-12-31"
"788979","78101000","7006","2015-01-01","2016-12-31"
"788980","78101100","7220","2015-01-01","2016-12-31"
"788981","78101110","7220","2015-01-01","2016-12-31"
"788982","78101120","7220","2015-01-01","2016-12-31"
"788983","81100000","8002","2015-01-01","2016-12-31"
"788984","81100500","8002","2015-01-01","2016-12-31"
"788985","81101000","8002","2015-01-01","2016-12-31"
"788986","81101010","8002","2015-01-01","2016-12-31"
"788987","81101020","8002","2015-01-01","2016-12-31"
"788988","81101100","8002","2015-01-01","2016-12-31"
"788989","81101110","8002","2015-01-01","2016-12-31"
"788990","81101120","8002","2015-01-01","2016-12-31"
"788991","81101500","8002","2015-01-01","2016-12-31"
"788992","81101520","8002","2015-01-01","2016-12-31"
"788993","81102000","8004","2015-01-01","2016-12-31"
"788994","81102010","8004","2015-01-01","2016-12-31"
"788995","81102020","8004","2015-01-01","2016-12-31"
"788996","81103020","8004","2015-01-01","2016-12-31"
"788997","81103030","8004","2015-01-01","2016-12-31"
"788998","81103040","8004","2015-01-01","2016-12-31"
"788999","81103080","8004","2015-01-01","2016-12-31"
"789000","81103090","8004","2015-01-01","2016-12-31"
"789001","81103130","8004","2015-01-01","2016-12-31"
"789002","81104010","8004","2015-01-01","2016-12-31"
"789003","81104011","8004","2015-01-01","2016-12-31"
"789004","81104020","8004","2015-01-01","2016-12-31"
"789005","81104050","8004","2015-01-01","2016-12-31"
"789006","81104100","8004","2015-01-01","2016-12-31"
"789007","81104110","8004","2015-01-01","2016-12-31"
"789008","81104500","8004","2015-01-01","2016-12-31"
"789009","81104510","8004","2015-01-01","2016-12-31"
"789010","81104550","8004","2015-01-01","2016-12-31"
"789011","81104560","8004","2015-01-01","2016-12-31"
"789012","81105010","8004","2015-01-01","2016-12-31"
"789013","81105020","8004","2015-01-01","2016-12-31"
"789014","81105500","8004","2015-01-01","2016-12-31"
"789015","81106010","8004","2015-01-01","2016-12-31"
"789016","81200100","8004","2015-01-01","2016-12-31"
"789017","81201000","8002","2015-01-01","2016-12-31"
"789018","81202000","8002","2015-01-01","2016-12-31"
"789019","81203000","8004","2015-01-01","2016-12-31"
"789020","81203100","8004","2015-01-01","2016-12-31"
"789021","81203200","8002","2015-01-01","2016-12-31"
"789022","81204000","8002","2015-01-01","2016-12-31"
"789023","81301000","8412","2015-01-01","2016-12-31"
"789024","81301020","8412","2015-01-01","2016-12-31"
"789025","81302010","8412","2015-01-01","2016-12-31"
"789026","81302040","8010","2015-01-01","2016-12-31"
"789027","81302050","8010","2015-01-01","2016-12-31"
"789028","81302060","8412","2015-01-01","2016-12-31"
"789029","81302070","8412","2015-01-01","2016-12-31"
"789030","81312000","8010","2015-01-01","2016-12-31"
"789031","81322000","8002","2015-01-01","2016-12-31"
"789032","82101000","8012","2015-01-01","2016-12-31"
"789033","82101300","8012","2015-01-01","2016-12-31"
"789034","82101500","8012","2015-01-01","2016-12-31"
"789035","82102000","8012","2015-01-01","2016-12-31"
"789036","82103000","8012","2015-01-01","2016-12-31"
"789037","82103500","8012","2015-01-01","2016-12-31"
"789038","82104000","8012","2015-01-01","2016-12-31"
"789039","82105000","8012","2015-01-01","2016-12-31"
"789040","82105500","8012","2015-01-01","2016-12-31"
"789041","82105750","8012","2015-01-01","2016-12-31"
"789042","82105800","8012","2015-01-01","2016-12-31"
"789043","82106000","8012","2015-01-01","2016-12-31"
"789044","82107000","8012","2015-01-01","2016-12-31"
"789045","82108000","8012","2015-01-01","2016-12-31"
"789046","82108250","8012","2015-01-01","2016-12-31"
"789047","82108500","8012","2015-01-01","2016-12-31"
"789048","82108700","8012","2015-01-01","2016-12-31"
"789049","82109000","8012","2015-01-01","2016-12-31"
"789050","83100100","8012","2015-01-01","2016-12-31"
"789051","83100200","8010","2015-01-01","2016-12-31"
"789052","83101000","8012","2015-01-01","2016-12-31"
"789053","83101600","8012","2015-01-01","2016-12-31"
"789054","83102000","8012","2015-01-01","2016-12-31"
"789055","83103000","8012","2015-01-01","2016-12-31"
"789056","83104000","8012","2015-01-01","2016-12-31"
"789057","83105500","8012","2015-01-01","2016-12-31"
"789058","83106000","8012","2015-01-01","2016-12-31"
"789059","83107000","8010","2015-01-01","2016-12-31"
"789060","83108000","8010","2015-01-01","2016-12-31"
"789061","83109000","8012","2015-01-01","2016-12-31"
"789062","83110000","8010","2015-01-01","2016-12-31"
"789063","83112000","8012","2015-01-01","2016-12-31"
"789064","83112500","8012","2015-01-01","2016-12-31"
"789065","83112950","8012","2015-01-01","2016-12-31"
"789066","83112990","8012","2015-01-01","2016-12-31"
"789067","83114000","8012","2015-01-01","2016-12-31"
"789068","83115000","8012","2015-01-01","2016-12-31"
"789069","83200100","8012","2015-01-01","2016-12-31"
"789070","83201000","8012","2015-01-01","2016-12-31"
"789071","83201400","8012","2015-01-01","2016-12-31"
"789072","83202020","8012","2015-01-01","2016-12-31"
"789073","83203000","8012","2015-01-01","2016-12-31"
"789074","83204000","8010","2015-01-01","2016-12-31"
"789075","83204030","8010","2015-01-01","2016-12-31"
"789076","83204050","8010","2015-01-01","2016-12-31"
"789077","83204500","8012","2015-01-01","2016-12-31"
"789078","83205450","8012","2015-01-01","2016-12-31"
"789079","83206000","8012","2015-01-01","2016-12-31"
"789080","83206500","8012","2015-01-01","2016-12-31"
"789081","83207000","8012","2015-01-01","2016-12-31"
"789082","83208500","8012","2015-01-01","2016-12-31"
"789083","83210100","8012","2015-01-01","2016-12-31"
"789084","83300100","8012","2015-01-01","2016-12-31"
"789085","83300200","8012","2015-01-01","2016-12-31"
"789086","83300300","8012","2015-01-01","2016-12-31"
"789087","83300400","8012","2015-01-01","2016-12-31"
"789088","83300500","8012","2015-01-01","2016-12-31"
"789089","83300600","8012","2015-01-01","2016-12-31"
"789090","83300700","8010","2015-01-01","2016-12-31"
"789091","83300800","8012","2015-01-01","2016-12-31"
"789092","83300900","8012","2015-01-01","2016-12-31"
"789093","83301000","8012","2015-01-01","2016-12-31"
"789094","91101000","8802","2015-01-01","2016-12-31"
"789095","91101010","8802","2015-01-01","2016-12-31"
"789096","91101020","8802","2015-01-01","2016-12-31"
"789097","91102010","8802","2015-01-01","2016-12-31"
"789098","91104100","8802","2015-01-01","2016-12-31"
"789099","91106010","8804","2015-01-01","2016-12-31"
"789100","91107000","8804","2015-01-01","2016-12-31"
"789101","91108000","8804","2015-01-01","2016-12-31"
"789102","91108010","8804","2015-01-01","2016-12-31"
"789103","91108020","8804","2015-01-01","2016-12-31"
"789104","91200000","8804","2015-01-01","2016-12-31"
"789105","91200005","8804","2015-01-01","2016-12-31"
"789106","91200040","8804","2015-01-01","2016-12-31"
"789107","91200110","8804","2015-01-01","2016-12-31"
"789108","91201010","8804","2015-01-01","2016-12-31"
"789109","91300010","8806","2015-01-01","2016-12-31"
"789110","91300100","8806","2015-01-01","2016-12-31"
"789111","91301020","8806","2015-01-01","2016-12-31"
"789112","91301030","8806","2015-01-01","2016-12-31"
"789113","91301040","8806","2015-01-01","2016-12-31"
"789114","91301050","8806","2015-01-01","2016-12-31"
"789115","91301060","8806","2015-01-01","2016-12-31"
"789116","91301080","8806","2015-01-01","2016-12-31"
"789117","91301081","8806","2015-01-01","2016-12-31"
"789118","91301082","8806","2015-01-01","2016-12-31"
"789119","91301090","8806","2015-01-01","2016-12-31"
"789120","91301100","8806","2015-01-01","2016-12-31"
"789121","91301120","8802","2015-01-01","2016-12-31"
"789122","91301130","8806","2015-01-01","2016-12-31"
"789123","91301200","8806","2015-01-01","2016-12-31"
"789124","91301250","8806","2015-01-01","2016-12-31"
"789125","91301510","8806","2015-01-01","2016-12-31"
"789126","91302010","8802","2015-01-01","2016-12-31"
"789127","91302020","8802","2015-01-01","2016-12-31"
"789128","91303000","8802","2015-01-01","2016-12-31"
"789129","91303500","8802","2015-01-01","2016-12-31"
"789130","91304010","8806","2015-01-01","2016-12-31"
"789131","91304020","8806","2015-01-01","2016-12-31"
"789132","91304030","8806","2015-01-01","2016-12-31"
"789133","91304040","8806","2015-01-01","2016-12-31"
"789134","91304050","8806","2015-01-01","2016-12-31"
"789135","91304060","8806","2015-01-01","2016-12-31"
"789136","91304070","8806","2015-01-01","2016-12-31"
"789137","91304080","8806","2015-01-01","2016-12-31"
"789138","91304090","8806","2015-01-01","2016-12-31"
"789139","91304250","8806","2015-01-01","2016-12-31"
"789140","91304300","8806","2015-01-01","2016-12-31"
"789141","91305010","8806","2015-01-01","2016-12-31"
"789142","91305020","8806","2015-01-01","2016-12-31"
"789143","91306020","8806","2015-01-01","2016-12-31"
"789144","91306025","8806","2015-01-01","2016-12-31"
"789145","91306030","8806","2015-01-01","2016-12-31"
"789146","91306040","8806","2015-01-01","2016-12-31"
"789147","91351010","8806","2015-01-01","2016-12-31"
"789148","91351020","8806","2015-01-01","2016-12-31"
"789149","91361010","8406","2015-01-01","2016-12-31"
"789150","91361020","8806","2015-01-01","2016-12-31"
"789151","91361040","8806","2015-01-01","2016-12-31"
"789152","91361050","8406","2015-01-01","2016-12-31"
"789153","91361070","8406","2015-01-01","2016-12-31"
"789154","91401000","8806","2015-01-01","2016-12-31"
"789155","91402000","8806","2015-01-01","2016-12-31"
"789156","91403000","8806","2015-01-01","2016-12-31"
"789157","91404000","8806","2015-01-01","2016-12-31"
"789158","91405000","8806","2015-01-01","2016-12-31"
"789159","91405500","8806","2015-01-01","2016-12-31"
"789160","91406000","8806","2015-01-01","2016-12-31"
"789161","91406500","8806","2015-01-01","2016-12-31"
"789162","91406600","8806","2015-01-01","2016-12-31"
"789163","91407100","8806","2015-01-01","2016-12-31"
"789164","91407120","8806","2015-01-01","2016-12-31"
"789165","91407150","8806","2015-01-01","2016-12-31"
"789166","91408100","8408","2015-01-01","2016-12-31"
"789167","91501010","5806","2015-01-01","2016-12-31"
"789168","91501015","5806","2015-01-01","2016-12-31"
"789169","91501020","5806","2015-01-01","2016-12-31"
"789170","91501030","5806","2015-01-01","2016-12-31"
"789171","91501040","5806","2015-01-01","2016-12-31"
"789172","91501050","5806","2015-01-01","2016-12-31"
"789173","91501060","5806","2015-01-01","2016-12-31"
"789174","91501070","5806","2015-01-01","2016-12-31"
"789175","91501080","5806","2015-01-01","2016-12-31"
"789176","91501090","5806","2015-01-01","2016-12-31"
"789177","91501100","5806","2015-01-01","2016-12-31"
"789178","91501110","5806","2015-01-01","2016-12-31"
"789179","91501120","5806","2015-01-01","2016-12-31"
"789180","91511010","5806","2015-01-01","2016-12-31"
"789181","91511020","5806","2015-01-01","2016-12-31"
"789182","91511030","5806","2015-01-01","2016-12-31"
"789183","91511050","5806","2015-01-01","2016-12-31"
"789184","91511060","5806","2015-01-01","2016-12-31"
"789185","91511070","5806","2015-01-01","2016-12-31"
"789186","91511080","5806","2015-01-01","2016-12-31"
"789187","91511090","5806","2015-01-01","2016-12-31"
"789188","91511100","5806","2015-01-01","2016-12-31"
"789189","91511110","5806","2015-01-01","2016-12-31"
"789190","91512010","5806","2015-01-01","2016-12-31"
"789191","91520100","5806","2015-01-01","2016-12-31"
"789192","91550100","5502","2015-01-01","2016-12-31"
"789193","91550300","5806","2015-01-01","2016-12-31"
"789194","91560100","5804","2015-01-01","2016-12-31"
"789195","91580000","5806","2015-01-01","2016-12-31"
"789196","91601000","5806","2015-01-01","2016-12-31"
"789197","91611000","5806","2015-01-01","2016-12-31"
"789198","91611050","5806","2015-01-01","2016-12-31"
"789199","91611100","5806","2015-01-01","2016-12-31"
"789200","91621000","5806","2015-01-01","2016-12-31"
"789201","91700010","5704","2015-01-01","2016-12-31"
"789202","91700500","5702","2015-01-01","2016-12-31"
"789203","91701010","5702","2015-01-01","2016-12-31"
"789204","91701020","5704","2015-01-01","2016-12-31"
"789205","91701030","5704","2015-01-01","2016-12-31"
"789206","91702010","5704","2015-01-01","2016-12-31"
"789207","91703010","5704","2015-01-01","2016-12-31"
"789208","91703020","5704","2015-01-01","2016-12-31"
"789209","91703030","5704","2015-01-01","2016-12-31"
"789210","91703040","5702","2015-01-01","2016-12-31"
"789211","91703050","5702","2015-01-01","2016-12-31"
"789212","91703060","5702","2015-01-01","2016-12-31"
"789213","91703070","5702","2015-01-01","2016-12-31"
"789214","91703080","5704","2015-01-01","2016-12-31"
"789215","91703150","5702","2015-01-01","2016-12-31"
"789216","91703200","5702","2015-01-01","2016-12-31"
"789217","91703250","5702","2015-01-01","2016-12-31"
"789218","91703300","5702","2015-01-01","2016-12-31"
"789219","91703400","5702","2015-01-01","2016-12-31"
"789220","91703500","5704","2015-01-01","2016-12-31"
"789221","91703600","5702","2015-01-01","2016-12-31"
"789222","91705010","5702","2015-01-01","2016-12-31"
"789223","91705020","5702","2015-01-01","2016-12-31"
"789224","91705030","5702","2015-01-01","2016-12-31"
"789225","91705040","5702","2015-01-01","2016-12-31"
"789226","91705050","5702","2015-01-01","2016-12-31"
"789227","91705060","5702","2015-01-01","2016-12-31"
"789228","91705070","5702","2015-01-01","2016-12-31"
"789229","91705090","5702","2015-01-01","2016-12-31"
"789230","91705200","5702","2015-01-01","2016-12-31"
"789231","91705300","5702","2015-01-01","2016-12-31"
"789232","91705310","5702","2015-01-01","2016-12-31"
"789233","91705400","5704","2015-01-01","2016-12-31"
"789234","91705410","5704","2015-01-01","2016-12-31"
"789235","91705420","5704","2015-01-01","2016-12-31"
"789236","91705430","5704","2015-01-01","2016-12-31"
"789237","91705500","5702","2015-01-01","2016-12-31"
"789238","91706000","5702","2015-01-01","2016-12-31"
"789239","91706100","5704","2015-01-01","2016-12-31"
"789240","91706400","5704","2015-01-01","2016-12-31"
"789241","91707000","5704","2015-01-01","2016-12-31"
"789242","91707010","5702","2015-01-01","2016-12-31"
"789243","91708000","5704","2015-01-01","2016-12-31"
"789244","91708010","5704","2015-01-01","2016-12-31"
"789245","91708020","5704","2015-01-01","2016-12-31"
"789246","91708030","5704","2015-01-01","2016-12-31"
"789247","91708040","5704","2015-01-01","2016-12-31"
"789248","91708070","5704","2015-01-01","2016-12-31"
"789249","91708100","5704","2015-01-01","2016-12-31"
"789250","91708150","5704","2015-01-01","2016-12-31"
"789251","91708160","5704","2015-01-01","2016-12-31"
"789252","91709000","5702","2015-01-01","2016-12-31"
"789253","91713010","5702","2015-01-01","2016-12-31"
"789254","91713020","5702","2015-01-01","2016-12-31"
"789255","91713030","5702","2015-01-01","2016-12-31"
"789256","91713040","5702","2015-01-01","2016-12-31"
"789257","91713050","5704","2015-01-01","2016-12-31"
"789258","91713060","5704","2015-01-01","2016-12-31"
"789259","91713070","5704","2015-01-01","2016-12-31"
"789260","91713080","5704","2015-01-01","2016-12-31"
"789261","91713090","5704","2015-01-01","2016-12-31"
"789262","91713100","5704","2015-01-01","2016-12-31"
"789263","91715000","5702","2015-01-01","2016-12-31"
"789264","91715100","5702","2015-01-01","2016-12-31"
"789265","91715200","5702","2015-01-01","2016-12-31"
"789266","91715300","5702","2015-01-01","2016-12-31"
"789267","91716010","5704","2015-01-01","2016-12-31"
"789268","91716110","5702","2015-01-01","2016-12-31"
"789269","91718000","5704","2015-01-01","2016-12-31"
"789270","91718050","5702","2015-01-01","2016-12-31"
"789271","91718100","5702","2015-01-01","2016-12-31"
"789272","91718110","5702","2015-01-01","2016-12-31"
"789273","91718200","5702","2015-01-01","2016-12-31"
"789274","91718300","5704","2015-01-01","2016-12-31"
"789275","91721000","5704","2015-01-01","2016-12-31"
"789276","91723000","5704","2015-01-01","2016-12-31"
"789277","91723010","5702","2015-01-01","2016-12-31"
"789278","91723020","5704","2015-01-01","2016-12-31"
"789279","91723050","5704","2015-01-01","2016-12-31"
"789280","91726000","5704","2015-01-01","2016-12-31"
"789281","91726110","5702","2015-01-01","2016-12-31"
"789282","91726130","5702","2015-01-01","2016-12-31"
"789283","91726140","5702","2015-01-01","2016-12-31"
"789284","91726150","5702","2015-01-01","2016-12-31"
"789285","91726410","5702","2015-01-01","2016-12-31"
"789286","91726420","5702","2015-01-01","2016-12-31"
"789287","91726425","5702","2015-01-01","2016-12-31"
"789288","91727010","5702","2015-01-01","2016-12-31"
"789289","91728000","5702","2015-01-01","2016-12-31"
"789290","91728500","5704","2015-01-01","2016-12-31"
"789291","91731000","5702","2015-01-01","2016-12-31"
"789292","91731010","5702","2015-01-01","2016-12-31"
"789293","91731060","5702","2015-01-01","2016-12-31"
"789294","91731100","5704","2015-01-01","2016-12-31"
"789295","91731150","5704","2015-01-01","2016-12-31"
"789296","91732000","5704","2015-01-01","2016-12-31"
"789297","91732100","5704","2015-01-01","2016-12-31"
"789298","91733000","5704","2015-01-01","2016-12-31"
"789299","91733200","5702","2015-01-01","2016-12-31"
"789300","91734000","5702","2015-01-01","2016-12-31"
"789301","91734100","5702","2015-01-01","2016-12-31"
"789302","91734200","5704","2015-01-01","2016-12-31"
"789303","91734300","5702","2015-01-01","2016-12-31"
"789304","91734400","5702","2015-01-01","2016-12-31"
"789305","91734450","5702","2015-01-01","2016-12-31"
"789306","91734500","5704","2015-01-01","2016-12-31"
"789307","91735000","5704","2015-01-01","2016-12-31"
"789308","91736000","5704","2015-01-01","2016-12-31"
"789309","91739010","5702","2015-01-01","2016-12-31"
"789310","91739600","5704","2015-01-01","2016-12-31"
"789311","91742010","5704","2015-01-01","2016-12-31"
"789312","91745010","5704","2015-01-01","2016-12-31"
"789313","91745020","5704","2015-01-01","2016-12-31"
"789314","91745040","5704","2015-01-01","2016-12-31"
"789315","91745100","5704","2015-01-01","2016-12-31"
"789316","91746010","5702","2015-01-01","2016-12-31"
"789317","91746100","5702","2015-01-01","2016-12-31"
"789318","91746120","5702","2015-01-01","2016-12-31"
"789319","91746150","5702","2015-01-01","2016-12-31"
"789320","91746200","5702","2015-01-01","2016-12-31"
"789321","91750000","5704","2015-01-01","2016-12-31"
"789322","91760000","5704","2015-01-01","2016-12-31"
"789323","91760100","5702","2015-01-01","2016-12-31"
"789324","91760200","5702","2015-01-01","2016-12-31"
"789325","91760500","5702","2015-01-01","2016-12-31"
"789326","91760700","5704","2015-01-01","2016-12-31"
"789327","91770000","5704","2015-01-01","2016-12-31"
"789328","91770010","5704","2015-01-01","2016-12-31"
"789329","91770020","5704","2015-01-01","2016-12-31"
"789330","91770030","5702","2015-01-01","2016-12-31"
"789331","91770050","5704","2015-01-01","2016-12-31"
"789332","91800100","5704","2015-01-01","2016-12-31"
"789333","91801000","5704","2015-01-01","2016-12-31"
"789334","91802000","5704","2015-01-01","2016-12-31"
"789335","92100000","7302","2015-01-01","2016-12-31"
"789336","92100500","7302","2015-01-01","2016-12-31"
"789337","92101000","7302","2015-01-01","2016-12-31"
"789338","92101500","7302","2015-01-01","2016-12-31"
"789339","92101600","7302","2015-01-01","2016-12-31"
"789340","92101610","7302","2015-01-01","2016-12-31"
"789341","92101630","7302","2015-01-01","2016-12-31"
"789342","92101700","7302","2015-01-01","2016-12-31"
"789343","92101800","7302","2015-01-01","2016-12-31"
"789344","92101810","7302","2015-01-01","2016-12-31"
"789345","92101820","7302","2015-01-01","2016-12-31"
"789346","92101850","7302","2015-01-01","2016-12-31"
"789347","92101851","7302","2015-01-01","2016-12-31"
"789348","92101900","7302","2015-01-01","2016-12-31"
"789349","92101901","7302","2015-01-01","2016-12-31"
"789350","92101903","7302","2015-01-01","2016-12-31"
"789351","92101904","7302","2015-01-01","2016-12-31"
"789352","92101905","7302","2015-01-01","2016-12-31"
"789353","92101906","7302","2015-01-01","2016-12-31"
"789354","92101910","7302","2015-01-01","2016-12-31"
"789355","92101911","7302","2015-01-01","2016-12-31"
"789356","92101913","7302","2015-01-01","2016-12-31"
"789357","92101917","7302","2015-01-01","2016-12-31"
"789358","92101918","7302","2015-01-01","2016-12-31"
"789359","92101919","7302","2015-01-01","2016-12-31"
"789360","92101920","7302","2015-01-01","2016-12-31"
"789361","92101921","7302","2015-01-01","2016-12-31"
"789362","92101923","7302","2015-01-01","2016-12-31"
"789363","92101925","7302","2015-01-01","2016-12-31"
"789364","92101926","7302","2015-01-01","2016-12-31"
"789365","92101928","7302","2015-01-01","2016-12-31"
"789366","92101930","7302","2015-01-01","2016-12-31"
"789367","92101931","7302","2015-01-01","2016-12-31"
"789368","92101933","7302","2015-01-01","2016-12-31"
"789369","92101935","7302","2015-01-01","2016-12-31"
"789370","92101936","7302","2015-01-01","2016-12-31"
"789371","92101938","7302","2015-01-01","2016-12-31"
"789372","92101950","7302","2015-01-01","2016-12-31"
"789373","92101955","7302","2015-01-01","2016-12-31"
"789374","92101960","7302","2015-01-01","2016-12-31"
"789375","92101965","7302","2015-01-01","2016-12-31"
"789376","92101970","7302","2015-01-01","2016-12-31"
"789377","92101975","7302","2015-01-01","2016-12-31"
"789378","92102000","7302","2015-01-01","2016-12-31"
"789379","92102010","7302","2015-01-01","2016-12-31"
"789380","92102020","7302","2015-01-01","2016-12-31"
"789381","92102030","7302","2015-01-01","2016-12-31"
"789382","92102040","7302","2015-01-01","2016-12-31"
"789383","92102050","7302","2015-01-01","2016-12-31"
"789384","92102060","7302","2015-01-01","2016-12-31"
"789385","92102070","7302","2015-01-01","2016-12-31"
"789386","92102080","7302","2015-01-01","2016-12-31"
"789387","92102090","7302","2015-01-01","2016-12-31"
"789388","92102100","7302","2015-01-01","2016-12-31"
"789389","92102110","7302","2015-01-01","2016-12-31"
"789390","92102400","7302","2015-01-01","2016-12-31"
"789391","92102401","7302","2015-01-01","2016-12-31"
"789392","92102450","7302","2015-01-01","2016-12-31"
"789393","92102500","7302","2015-01-01","2016-12-31"
"789394","92102501","7302","2015-01-01","2016-12-31"
"789395","92102502","7302","2015-01-01","2016-12-31"
"789396","92102503","7302","2015-01-01","2016-12-31"
"789397","92102504","7302","2015-01-01","2016-12-31"
"789398","92102505","7302","2015-01-01","2016-12-31"
"789399","92102510","7302","2015-01-01","2016-12-31"
"789400","92102511","7302","2015-01-01","2016-12-31"
"789401","92102512","7302","2015-01-01","2016-12-31"
"789402","92102513","7302","2015-01-01","2016-12-31"
"789403","92102514","7302","2015-01-01","2016-12-31"
"789404","92102515","7302","2015-01-01","2016-12-31"
"789405","92102600","7302","2015-01-01","2016-12-31"
"789406","92102601","7302","2015-01-01","2016-12-31"
"789407","92102602","7302","2015-01-01","2016-12-31"
"789408","92102610","7302","2015-01-01","2016-12-31"
"789409","92102611","7302","2015-01-01","2016-12-31"
"789410","92102612","7302","2015-01-01","2016-12-31"
"789411","92103000","7302","2015-01-01","2016-12-31"
"789412","92104000","7302","2015-01-01","2016-12-31"
"789413","92111000","7302","2015-01-01","2016-12-31"
"789414","92111010","7302","2015-01-01","2016-12-31"
"789415","92114000","7302","2015-01-01","2016-12-31"
"789416","92121000","7302","2015-01-01","2016-12-31"
"789417","92121001","7302","2015-01-01","2016-12-31"
"789418","92121010","7302","2015-01-01","2016-12-31"
"789419","92121020","7302","2015-01-01","2016-12-31"
"789420","92121030","7302","2015-01-01","2016-12-31"
"789421","92121040","7302","2015-01-01","2016-12-31"
"789422","92121041","7302","2015-01-01","2016-12-31"
"789423","92121050","7302","2015-01-01","2016-12-31"
"789424","92130000","7302","2015-01-01","2016-12-31"
"789425","92130001","7302","2015-01-01","2016-12-31"
"789426","92130005","7302","2015-01-01","2016-12-31"
"789427","92130006","7302","2015-01-01","2016-12-31"
"789428","92130010","7302","2015-01-01","2016-12-31"
"789429","92130011","7302","2015-01-01","2016-12-31"
"789430","92130020","7302","2015-01-01","2016-12-31"
"789431","92130021","7302","2015-01-01","2016-12-31"
"789432","92130030","7302","2015-01-01","2016-12-31"
"789433","92130031","7302","2015-01-01","2016-12-31"
"789434","92152000","7302","2015-01-01","2016-12-31"
"789435","92152010","7302","2015-01-01","2016-12-31"
"789436","92161000","7302","2015-01-01","2016-12-31"
"789437","92161001","7302","2015-01-01","2016-12-31"
"789438","92161002","7302","2015-01-01","2016-12-31"
"789439","92162000","7302","2015-01-01","2016-12-31"
"789440","92162001","7302","2015-01-01","2016-12-31"
"789441","92162002","7302","2015-01-01","2016-12-31"
"789442","92171000","7302","2015-01-01","2016-12-31"
